FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002758,SLC15A3,0.377193862
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002758,STING1,-0.237741776
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002758,TICAM1,0.184298732
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002758,TKFC,-0.1954979
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002758,TLR3,-0.35869666
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002758,TLR4,0.562397026
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002758,TNFAIP3,0.420749418
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002758,TRAF3,0.214525613
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002758,TRIM31,-1.714716885
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002758,USP15,0.307414208
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,ALPK1,-0.579782895
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,ANKRD17,0.198514847
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,BCL10,0.213213095
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,BIRC3,-1.321093282
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,BLNK,-0.846817348
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,CBLB,-0.714553569
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,CD24,-0.472833058
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,COLEC10,-0.963768872
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,CREBBP,1.268554005
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,CYBA,-0.16773054
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,DHX58,-0.712902947
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,EIF2AK2,0.188796846
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,EP300,0.756716979
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,F2RL1,0.956278853
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,FOSL1,2.958413358
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,FOSL2,0.611921874
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,FOXP1,-1.34114355
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,GATA3,0.314505084
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,GBP1,0.453495981
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,GBP2,-0.283765372
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,GPATCH3,0.640546623
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,IRAK2,0.769949197
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,IRF1,-0.280360389
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,LAT2,1.086016823
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,LGALS3,0.177227065
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,MAP2K4,0.301973112
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,MAP3K1,-1.226455576
